NATAL,3,2019,5.974731174848413,153.9099462365591398
SANTA CRUZ,3,2019,4.753763442718855,151.2190860215053763
APODI,3,2020,3.9313432888308566,146.5432835820895522
CAICO,3,2020,4.100403226831908,149.8051075268817204
IPANGUACU,3,2020,3.5342182958372224,144.5117994100294985
MACAU,3,2020,5.218614720162892,122.8946608946608947
MOSSORO,3,2020,3.955510752816354,127.6115591397849462
NATAL,3,2020,5.414516130282033,141.8494623655913978
APODI,3,2021,5.218230565016135,150.6621983914209115
CAICO,3,2021,5.587684721782289,123.9704433497536946
IPANGUACU,3,2021,6.8618123074179715,109.7087378640776699
NATAL,3,2021,8.10356168616308,133.8876712328767123
APODI,4,2016,6.579381433651619,134.6108247422680412
CAICO,4,2016,6.4915816412896525,124.7397959183673469
CALCANHAR,4,2016,10.04986112912496,360.0000000000000000
MACAU,4,2016,8.908905847078668,115.5852417302798982
MOSSORO,4,2016,7.16405062886733,94.0329113924050633
NATAL,4,2016,9.056188117159476,149.7945544554455446
SANTA CRUZ,4,2016,7.052644857381393,135.6926952141057935
APODI,4,2017,5.62157433860156,121.3090379008746356
CAICO,4,2017,5.75519711761919,136.7921146953405018
CALCANHAR,4,2017,9.420833335320156,360.0000000000000000
MACAU,4,2017,7.738167948395241,110.2468193384223919
MOSSORO,4,2017,5.954591840657653,101.4030612244897959
NATAL,4,2017,8.40243244815517,146.1027027027027027
SANTA CRUZ,4,2017,7.098218839890477,135.0992366412213740
APODI,4,2018,2.765202702224456,145.0405405405405405
CAICO,4,2018,5.2555555530956815,152.5079365079365079
IPANGUACU,4,2018,5.017948721005366,142.0846153846153846
MOSSORO,4,2018,5.211025650073321,107.0538461538461538
NATAL,4,2018,7.530405394128851,139.7635135135135135
SANTA CRUZ,4,2018,5.829411770376708,139.2915601023017903
APODI,4,2019,4.28754863328507,135.8696498054474708
CAICO,4,2019,4.310833329293463,129.3750000000000000
IPANGUACU,4,2019,3.4122392225995015,143.7538247566063978
MACAU,4,2019,4.98111110271679,131.1444444444444444
MOSSORO,4,2019,4.114722223083178,117.0222222222222222
NATAL,4,2019,5.93375000341071,154.8819444444444444
SANTA CRUZ,4,2019,4.413888890792927,150.1763888888888889
APODI,4,2020,3.949726777649968,141.9963570127504554
CAICO,4,2020,4.349999996523063,138.9722222222222222
IPANGUACU,4,2020,3.425909080649867,158.2075757575757576
MACAU,4,2020,6.448543703208849,112.7320388349514563
MOSSORO,4,2020,3.899999986334545,116.3500000000000000
NATAL,4,2020,6.164722232686149,150.8986111111111111
APODI,4,2021,5.474489818422162,138.4183673469387755
CAICO,4,2021,5.8169154326121015,127.0049751243781095
IPANGUACU,4,2021,6.5307692375071476,140.0602006688963211
NATAL,4,2021,8.024464819409431,135.3149847094801223
APODI,5,2016,6.535400539097552,130.0852713178294574
CAICO,5,2016,6.913184111687674,108.4552238805970149
CALCANHAR,5,2016,9.117069896510852,360.0000000000000000
MACAU,5,2016,8.701985121364924,105.4143920595533499
MOSSORO,5,2016,7.655583143530057,80.5583126550868486
NATAL,5,2016,8.12978724215893,149.4964539007092199
SANTA CRUZ,5,2016,6.536633667379323,138.0173267326732673
APODI,5,2017,5.604204203631427,133.1231231231231231
CALCANHAR,5,2017,10.310917031817041,360.0000000000000000
MACAU,5,2017,7.821091795973388,110.5806451612903226
MOSSORO,5,2017,6.7496278055252565,91.0595533498759305
NATAL,5,2017,7.662500007078052,145.7552083333333333
SANTA CRUZ,5,2017,6.66905941349445,129.8069306930693069
APODI,5,2018,3.794409940933219,143.8819875776397516
CAICO,5,2018,5.8136942758681665,134.8757961783439490
IPANGUACU,5,2018,4.743147203008536,153.7208121827411168
MACAU,5,2018,7.021553886862924,128.0250626566416040
MOSSORO,5,2018,5.758566993790623,107.6199376947040498
SANTA CRUZ,5,2018,6.719651763415455,148.8084577114427861
APODI,5,2019,4.665217392095439,112.8077803203661327
CAICO,5,2019,4.781586018941736,128.1129032258064516
IPANGUACU,5,2019,3.836424730317567,129.6182795698924731
MACAU,5,2019,5.981317189992756,127.6129032258064516
MOSSORO,5,2019,4.623790321731439,102.1196236559139785
NATAL,5,2019,6.8595430040231316,152.3723118279569892
SANTA CRUZ,5,2019,5.231317205294486,145.1881720430107527
APODI,5,2020,3.9084832962497034,141.8277634961439589
CAICO,5,2020,4.574865591622168,127.6787634408602151
IPANGUACU,5,2020,3.445307914287813,155.8724340175953079
MACAU,5,2020,6.885744235050753,112.7840670859538784
NATAL,5,2020,6.316801071647675,161.9744623655913978
APODI,5,2021,4.4398416913750935,168.7335092348284960
CAICO,5,2021,6.573369579470676,136.8423913043478261
IPANGUACU,5,2021,5.017207793601147,168.2337662337662338
NATAL,5,2021,8.809259284425664,147.3549382716049383
APODI,6,2016,7.0380952451743335,128.8431372549019608
CAICO,6,2016,6.948843187721958,113.3958868894601542
CALCANHAR,6,2016,9.870972218447262,360.0000000000000000
MACAU,6,2016,9.155269937221066,116.0771208226221080
MOSSORO,6,2016,7.810546920169145,82.4687500000000000
NATAL,6,2016,8.709950274495936,153.7711442786069652
SANTA CRUZ,6,2016,6.942382266646938,137.3822714681440443
APODI,6,2017,7.253867399955982,139.3232044198895028
CAICO,6,2017,8.218994416338106,125.5977653631284916
CALCANHAR,6,2017,14.833333333333334,360.0000000000000000
MACAU,6,2017,8.982820535928775,125.0487179487179487
MOSSORO,6,2017,7.316923087223982,98.2358974358974359
NATAL,6,2017,9.013010200797295,157.4030612244897959
SANTA CRUZ,6,2017,7.913994933812673,142.3053435114503817
APODI,6,2018,4.698939938953824,135.8021201413427562
IPANGUACU,6,2018,5.686103554285189,135.4877384196185286
MACAU,6,2018,8.057179502951794,127.3461538461538462
MOSSORO,6,2018,6.556940525179207,95.7223796033994334
NATAL,6,2018,10.120155009188393,158.6589147286821705
SANTA CRUZ,6,2018,7.3150127176716735,144.9236641221374046
APODI,6,2019,5.459766284551764,115.2253756260434057
CAICO,6,2019,6.283055557310581,117.0194444444444444
IPANGUACU,6,2019,4.268750000248352,136.4055555555555556
MACAU,6,2019,6.896666680276394,133.8680555555555556
MOSSORO,6,2019,5.441666670226389,100.7458333333333333
NATAL,6,2019,7.728472227520413,165.1111111111111111
SANTA CRUZ,6,2019,5.933750015414423,158.0625000000000000
APODI,6,2020,4.9486254277507875,145.6615120274914089
CAICO,6,2020,5.85107632135925,132.0724070450097847
IPANGUACU,6,2020,3.6586363559419457,154.1484848484848485
MACAU,6,2020,8.186682253797478,120.5140186915887850
NATAL,6,2020,7.352361125747363,165.5638888888888889
APODI,6,2021,4.3644891176341565,153.6046901172529313
CAICO,6,2021,6.231962045536766,135.6898734177215190
IPANGUACU,6,2021,5.307407423118015,162.9475308641975309
NATAL,6,2021,9.015692326472356,152.2676923076923077
APODI,7,2016,9.1205479260449,142.1872146118721461
CAICO,7,2016,8.032668314669792,118.6558603491271820
CALCANHAR,7,2016,11.055645148600302,359.9986559139784946
MACAU,7,2016,10.049131500513914,125.7295285359801489
MOSSORO,7,2016,8.89375002682209,94.8125000000000000
NATAL,7,2016,10.104265405103494,158.3009478672985782
SANTA CRUZ,7,2016,9.40289862950643,134.2898550724637681
APODI,7,2017,8.49402594690199,149.1350649350649351
CAICO,7,2017,8.264676613001088,130.5696517412935323
CALCANHAR,7,2017,14.704316502852405,360.0000000000000000
MACAU,7,2017,9.79553348018277,142.3275434243176179
MOSSORO,7,2017,7.237871315514687,121.9876237623762376
NATAL,7,2017,10.378588844099765,166.9245742092457421
SANTA CRUZ,7,2017,8.393902446874758,157.9195121951219512
APODI,7,2018,6.169151685116836,134.0385604113110540
CAICO,7,2018,7.650000023119377,115.1969696969696970
IPANGUACU,7,2018,6.579652617794113,136.9702233250620347
MACAU,7,2018,9.100992545892227,127.7568238213399504
MOSSORO,7,2018,7.223884516187853,97.1469816272965879
NATAL,7,2018,10.123373480877245,160.1831325301204819
SANTA CRUZ,7,2018,7.825621875364389,146.5099502487562189
APODI,7,2019,5.905434792996317,122.5018115942028986
CAICO,7,2019,6.243817205390623,115.7782258064516129
IPANGUACU,7,2019,5.184274207840684,128.8978494623655914
MACAU,7,2019,7.531989245325007,124.4462365591397849
MOSSORO,7,2019,6.059543026390896,95.8346774193548387
NATAL,7,2019,7.527957018985544,154.5215053763440860
SANTA CRUZ,7,2019,5.503629029918742,156.4126344086021505
APODI,7,2020,5.343519773522308,132.3424283765347885
CAICO,7,2020,7.079232503006206,118.6094808126410835
IPANGUACU,7,2020,4.989873412828118,142.9873417721518987
MACAU,7,2020,9.22684728746931,127.6600985221674877
NATAL,7,2020,8.148790323926557,164.6814516129032258
APODI,7,2021,5.878240756506537,137.8564814814814815
CAICO,7,2021,7.205511830297355,123.3149606299212598
IPANGUACU,7,2021,6.502915471357785,147.5830903790087464
NATAL,7,2021,9.5661631350791,152.3595166163141994
APODI,8,2016,7.87039800989094,131.2064676616915423
CAICO,8,2016,8.110421852793351,117.3796526054590571
CALCANHAR,8,2016,11.435531626479301,360.0000000000000000
MACAU,8,2016,10.53225807339027,111.9578163771712159
MOSSORO,8,2016,8.89354838626852,82.3846153846153846
NATAL,8,2016,10.182038840738315,149.1941747572815534
SANTA CRUZ,8,2016,8.317010307434908,129.5721649484536082
APODI,8,2017,7.932754350063523,131.9975186104218362
CAICO,8,2017,8.339454109556327,118.1885856079404467
CALCANHAR,8,2017,14.374825204169,360.0000000000000000
MACAU,8,2017,10.35434241300777,124.9702233250620347
MOSSORO,8,2017,8.22506201563047,86.9156327543424318
NATAL,8,2017,10.342364538479321,151.8965517241379310
SANTA CRUZ,8,2017,7.939205980182582,143.0868486352357320
APODI,8,2018,6.9370967758599145,127.3602150537634409
CAICO,8,2018,7.7595533546679665,116.0223325062034739
IPANGUACU,8,2018,7.276426797173455,128.3523573200992556
MACAU,8,2018,10.0404466659792,119.4640198511166253
MOSSORO,8,2018,8.19081884252818,84.3573200992555831
NATAL,8,2018,10.228395075268216,149.0419753086419753
SANTA CRUZ,8,2018,8.389826289181674,132.6997518610421836
APODI,8,2019,7.14458162908855,125.1234567901234568
CAICO,8,2019,8.074731193723217,118.0551075268817204
IPANGUACU,8,2019,6.533791214391425,129.0947802197802198
MACAU,8,2019,9.006720433632532,130.8696236559139785
MOSSORO,8,2019,7.245430104514604,92.4220430107526882
NATAL,8,2019,9.11411290719945,157.6801075268817204
SANTA CRUZ,8,2019,6.8477150607173165,151.5228494623655914
APODI,8,2020,6.343531008317785,131.3207547169811321
CAICO,8,2020,8.071683681132843,120.6632653061224490
IPANGUACU,8,2020,7.613414647012222,150.6646341463414634
MACAU,8,2020,10.893500005602837,125.0300000000000000
NATAL,8,2020,9.527957010974166,159.5362903225806452
APODI,8,2021,7.094986076806581,135.9025069637883008
CAICO,8,2021,8.379501404854729,123.8808864265927978
IPANGUACU,8,2021,7.372997029245076,153.5489614243323442
NATAL,8,2021,10.887209319791129,154.4680232558139535
APODI,9,2016,8.400512824914394,120.0512820512820513
CAICO,9,2016,8.300256400841933,107.3769230769230769
CALCANHAR,9,2016,12.144861119985581,360.0000000000000000
MACAU,9,2016,11.094871807709719,104.5846153846153846
MOSSORO,9,2016,9.251538500113364,75.9461538461538462
NATAL,9,2016,10.400250629673625,142.6641604010025063
SANTA CRUZ,9,2016,8.82820514287704,122.8256410256410256
APODI,9,2017,9.382307701233106,133.6256410256410256
CAICO,9,2017,9.242307706368274,121.7461538461538462
CALCANHAR,9,2017,15.449107140302658,360.0000000000000000
MACAU,9,2017,11.28820511714006,130.0794871794871795
MOSSORO,9,2017,8.97717949855022,89.7384615384615385
NATAL,9,2017,11.496725458342123,152.9395465994962217
SANTA CRUZ,9,2017,9.238205137008276,139.4000000000000000
APODI,9,2018,7.738997222321279,117.9025069637883008
CAICO,9,2018,8.482564106354346,111.9230769230769231
IPANGUACU,9,2018,8.50180880475106,114.4082687338501292
MACAU,9,2018,11.038205135174287,113.1717948717948718
MOSSORO,9,2018,9.186410266008133,77.3256410256410256
NATAL,9,2018,10.665835419795162,144.3740648379052369
SANTA CRUZ,9,2018,9.022820524374644,121.9358974358974359
APODI,9,2019,7.097500006688966,101.1250000000000000
CAICO,9,2019,8.541250002384185,107.5583333333333333
IPANGUACU,9,2019,7.071111116061608,111.6944444444444444
MACAU,9,2019,9.795972219440673,114.3569444444444444
MOSSORO,9,2019,8.372361100051139,81.8166666666666667
NATAL,9,2019,9.250416668918398,142.8611111111111111
SANTA CRUZ,9,2019,7.415138897465335,133.7902777777777778
APODI,9,2020,7.1328651685728115,110.0856741573033708
CAICO,9,2020,8.162080567155108,115.1778523489932886
IPANGUACU,9,2020,8.100000003247562,129.3421926910299003
MACAU,9,2020,11.274033171037283,105.5497237569060773
NATAL,9,2020,9.40513889491558,147.2166666666666667
APODI,9,2021,6.514690709482763,114.9664948453608247
CAICO,9,2021,8.081458982363298,113.6656534954407295
IPANGUACU,9,2021,7.529573197590142,121.3292682926829268
NATAL,9,2021,10.080000013463637,141.6617647058823529
APODI,10,2016,8.70892859417565,105.1224489795918367
CAICO,10,2016,8.65831266768813,108.5558312655086849
CALCANHAR,10,2016,12.343396242095453,360.0000000000000000
MACAU,10,2016,11.605472651287098,97.3059701492537313
MOSSORO,10,2016,9.848756235333818,74.0149253731343284
NATAL,10,2016,10.763950635180061,135.3629629629629630
SANTA CRUZ,10,2016,9.373631853962419,113.2139303482587065
APODI,10,2017,8.46708231168495,111.6259351620947631
CAICO,10,2017,8.869900516016566,109.7636815920398010
CALCANHAR,10,2017,14.53698632488512,360.0000000000000000
MACAU,10,2017,11.22208437493658,103.4838709677419355
MOSSORO,10,2017,9.56699751979364,75.3746898263027295
NATAL,10,2017,10.566824662176918,139.9336492890995261
SANTA CRUZ,10,2017,9.024813915008943,118.9404466501240695
APODI,10,2018,7.355742328056769,96.5882352941176471
CAICO,10,2018,7.609429280160379,106.9280397022332506
CALCANHAR,10,2018,11.050649345695199,360.0000000000000000
IPANGUACU,10,2018,8.629528563904111,95.6426799007444169
MACAU,10,2018,10.977419350342478,83.8287841191066998
MOSSORO,10,2018,9.222084333228118,66.1240694789081886
NATAL,10,2018,9.365756831157297,123.0223325062034739
SANTA CRUZ,10,2018,8.531930705403337,104.2029702970297030
APODI,10,2019,7.526832644375528,90.7081604426002766
CAICO,10,2019,8.761290333444073,105.9086021505376344
IPANGUACU,10,2019,7.419838055586204,106.8151147098515520
MACAU,10,2019,9.769354850053787,106.7930107526881720
MOSSORO,10,2019,8.620026893032495,78.4368279569892473
NATAL,10,2019,9.32916669403353,138.3736559139784946
SANTA CRUZ,10,2019,7.540591409449936,124.1397849462365591
APODI,10,2020,7.322672071727181,80.3265856950067476
CAICO,10,2020,8.32827868813374,98.3114754098360656
IPANGUACU,10,2020,9.165705137527906,99.7019230769230769
MACAU,10,2020,11.18242075807423,81.4034582132564841
NATAL,10,2020,8.552539900529194,134.6400580551523948
APODI,10,2021,7.257142875875745,97.8928571428571429
CAICO,10,2021,7.926865689434222,106.8089552238805970
IPANGUACU,10,2021,8.201190468456064,105.0119047619047619
NATAL,10,2021,8.951498639681034,127.1471389645776567
APODI,11,2016,9.351838227580576,96.0000000000000000
CAICO,11,2016,8.566153864677135,90.7128205128205128
CALCANHAR,11,2016,12.206944455040826,359.5013888888888889
MACAU,11,2016,12.141091978412936,87.3448275862068966
MOSSORO,11,2016,10.096979864491713,70.1644295302013423
NATAL,11,2016,10.30831232359187,131.0579345088161209
SANTA CRUZ,11,2016,9.302307711503445,104.8025641025641026
APODI,11,2017,8.238167965078475,84.5190839694656489
CAICO,11,2017,7.964690733508966,93.4948453608247423
CALCANHAR,11,2017,11.958490623618072,360.0000000000000000
IPANGUACU,11,2017,9.771314744930343,91.6215139442231076
MACAU,11,2017,11.609230758593633,78.9282051282051282
MOSSORO,11,2017,9.918461535527156,64.7769230769230769
NATAL,11,2017,9.15076924103957,122.2974358974358974
SANTA CRUZ,11,2017,8.701023028024933,100.6317135549872123
APODI,11,2018,7.754922311540712,100.7538860103626943
CAICO,11,2018,8.312051291037829,99.7051282051282051
CALCANHAR,11,2018,12.096026458487605,360.0000000000000000
IPANGUACU,11,2018,8.84256411118385,107.1974358974358974
MACAU,11,2018,11.380462735355053,87.1156812339331620
MOSSORO,11,2018,9.538817480474634,68.7892030848329049
NATAL,11,2018,9.995674309233067,132.7938931297709924
SANTA CRUZ,11,2018,9.003836319879497,109.9232736572890026
APODI,11,2019,7.7492329233028565,78.9023709902370990
CAICO,11,2019,7.878720463897323,97.3546592489568846
IPANGUACU,11,2019,7.048591548288372,109.1690140845070423
MACAU,11,2019,9.539722232851718,97.3236111111111111
MOSSORO,11,2019,8.790000023245812,75.5500000000000000
NATAL,11,2019,8.966388899087907,128.9652777777777778
SANTA CRUZ,11,2019,7.178333336280452,110.1888888888888889
APODI,11,2020,7.313073721731157,84.4909596662030598
CAICO,11,2020,6.98761063128446,109.6725663716814159
IPANGUACU,11,2020,8.885382041978678,97.4318936877076412
MACAU,11,2020,10.911235943269194,83.6704119850187266
NATAL,11,2020,9.149999996639034,125.0748898678414097
APODI,11,2021,3.350000023841858,93.5000000000000000
CAICO,11,2021,7.550645162213233,92.6903225806451613
IPANGUACU,11,2021,8.61145835907923,88.8645833333333333
NATAL,11,2021,8.394705893712885,118.3794117647058824
APODI,12,2016,7.5904436794971035,105.6177474402730375
CAICO,12,2016,7.549382729589203,100.5111111111111111
CALCANHAR,12,2016,11.206451608929584,360.0000000000000000
MACAU,12,2016,10.99096209384262,83.2274052478134111
MOSSORO,12,2016,8.80464134538224,72.7637130801687764
NATAL,12,2016,9.374109265923217,129.8931116389548694
SANTA CRUZ,12,2016,8.253580257922042,111.2024691358024691
APODI,12,2017,7.5315136448029545,84.5186104218362283
CAICO,12,2017,7.561194042957838,96.8308457711442786
CALCANHAR,12,2017,10.84897262919439,360.0000000000000000
IPANGUACU,12,2017,8.58901100220916,91.0000000000000000
MACAU,12,2017,10.578163806025502,76.7369727047146402
MOSSORO,12,2017,9.048387125171443,65.4640198511166253
NATAL,12,2017,8.794431021369398,118.4430992736077482
SANTA CRUZ,12,2017,8.460651650763394,98.3734335839598997
APODI,12,2018,6.577135685325867,113.3341708542713568
CAICO,12,2018,7.48188586270543,121.5756823821339950
IPANGUACU,12,2018,7.681728382610981,108.5506172839506173
MACAU,12,2018,9.930434773996922,87.8528428093645485
NATAL,12,2018,8.927980541312781,132.5936739659367397
SANTA CRUZ,12,2018,7.905223887061599,109.6218905472636816
APODI,12,2019,7.76438172626239,81.9193548387096774
CAICO,12,2019,7.769892471612141,102.0349462365591398
IPANGUACU,12,2019,7.492857142370575,90.6591836734693878
MACAU,12,2019,9.151209668126157,96.7096774193548387
MOSSORO,12,2019,8.367289721854378,74.0242990654205607
NATAL,12,2019,8.595564525934957,124.0497311827956989
SANTA CRUZ,12,2019,6.460227275436575,93.5454545454545455
APODI,12,2020,7.610080652980394,81.4731182795698925
CAICO,12,2020,7.746428608894348,101.1071428571428571
IPANGUACU,12,2020,8.8954839006547,105.7516129032258065
MACAU,12,2020,10.945833245913187,81.7500000000000000
NATAL,12,2020,9.171028059219646,128.5000000000000000
APODI,12,2021,10.199999809265137,116.0000000000000000
CAICO,12,2021,7.523432342132719,93.0363036303630363
IPANGUACU,12,2021,8.565789472507802,94.0394736842105263
NATAL,12,2021,8.62415902986439,115.1773700305810398
